"","Point est.","Upper C.I."
"NBbeta.mu[1]",1.00000279031298,1.00007987679981
"NBbeta.mu[2]",1.00002446108886,1.00013930693476
"NBbeta.mu[3]",1.0000648976672,1.00009191331421
"NBbeta.mu[4]",1.00001680564458,1.00006717494335
"NBbeta.tau",1.0000062061502,1.00009702510374
"intG[1]",1.00868806399673,1.0334563344152
"intG[2]",1.00253107076326,1.01258758950157
"intG[3]",1.00906982494421,1.03526008078154
"intG[4]",1.00285612771446,1.01249822532035
"intG[5]",1.00914930411895,1.03237609433896
"intG[6]",1.00828735185262,1.03345195227225
"intcpt.mu",1.00108403900657,1.00525733884656
"intcpt.tau",0.999985111057122,0.999985142986914
"intcpt.yr[1]",1.00068384077464,1.0034847037045
"intcpt.yr[2]",1.00054636185612,1.00278655245663
"intcpt.yr[3]",1.00261717490048,1.01242406560377
"intcpt.yr[4]",1.00440310807674,1.01987395981031
"intcpt.yr[5]",1.00263084102543,1.01023164242205
"intcpt.yr[6]",1.0029901820296,1.01395857777991
"intcpt.yr[7]",1.00166905121695,1.00733386421854
"intcpt.yr[8]",1.00316516351087,1.01385377058111
"intcpt.yr[9]",1.00627112879948,1.02641613258152
"intcpt.yr[10]",1.00480638979534,1.01895954397281
"intcpt.yr[11]",1.00543489912736,1.02438157180078
"intcpt.yr[12]",1.00419574717232,1.01900416832464
"intcpt.yr[13]",1.00639192707708,1.02625190681382
"slope.mu",0.999987887939148,0.999988704832998
"slope.tau",1.00009374435352,1.00026320725919
"slope.yr[1]",1.00000409935232,1.00005357732692
"slope.yr[2]",1.00007682191373,1.00021079677743
"slope.yr[3]",1.00005375310679,1.00032919273946
"slope.yr[4]",1.00032181559698,1.0015135815589
"slope.yr[5]",1.00024041572398,1.00039407466405
"slope.yr[6]",1.00018733105852,1.00052707112207
"slope.yr[7]",1.00001942354072,1.00012017597004
"slope.yr[8]",1.00001866092857,1.0000951014821
"slope.yr[9]",1.0000179717631,1.00002086365597
"slope.yr[10]",1.00001318924818,1.00013198882023
"slope.yr[11]",0.999986114838033,0.999995258005493
"slope.yr[12]",1.00005047076624,1.00031681562128
"slope.yr[13]",1.00006961813635,1.00039546935428
"tau",1.00021080658934,1.00063375725059
"tauGroup",1.00008700514149,1.00049371073751
"tauSize",1.00014826331829,1.00048136124566
