"","Point est.","Upper C.I."
"NBbeta.mu[1]",1.00007365588662,1.00012399458998
"NBbeta.mu[2]",1.00004537930724,1.00028465154293
"NBbeta.mu[3]",1.00023470674145,1.00049358665798
"NBbeta.mu[4]",0.9999911123755,1.00000071212425
"NBbeta.tau",0.99999458519645,1.00003870438212
"intG[1]",1.00006610558527,1.0001716996771
"intG[2]",1.00020850451534,1.0008274961982
"intG[3]",1.00012742932872,1.00038968749229
"intG[4]",1.00026162308048,1.00129837900306
"intG[5]",1.00011939877692,1.00017225625839
"intG[6]",1.00017747716858,1.00085284206631
"intcpt.mu",1.00002241005646,1.00007228637895
"intcpt.tau",0.99999626680165,1.00001233669045
"intcpt.yr[1]",1.0000277444882,1.0001711781667
"intcpt.yr[2]",1.00086851981968,1.00208722089681
"intcpt.yr[3]",1.00027804409183,1.00043246642521
"intcpt.yr[4]",1.0000320499868,1.00020830060716
"intcpt.yr[5]",0.999997152043899,0.999999693895456
"intcpt.yr[6]",1.00005485793989,1.00013669539592
"intcpt.yr[7]",1.00028695452014,1.00139731643477
"intcpt.yr[8]",1.00017791411552,1.00087029296356
"intcpt.yr[9]",1.00011054119504,1.00055627781695
"intcpt.yr[10]",1.0003170293446,1.00165452661952
"intcpt.yr[11]",0.999985744129766,0.999993088313563
"intcpt.yr[12]",0.999990560576683,1.00001827707317
"intcpt.yr[13]",1.00006979353536,1.00008033265235
"slope.mu",1.00002297862851,1.00005139592922
"slope.tau",1.00001843132469,1.00015357877348
"slope.yr[1]",1.00007460994967,1.00041446975855
"slope.yr[2]",1.00078598616474,1.00169565131606
"slope.yr[3]",1.00037070851468,1.00057398854502
"slope.yr[4]",0.999984233715768,0.999986019401822
"slope.yr[5]",1.00003353866057,1.00014534911897
"slope.yr[6]",1.00001978003001,1.00002779809434
"slope.yr[7]",1.00010891872815,1.00021601688322
"slope.yr[8]",1.00034333601743,1.00171298615435
"slope.yr[9]",1.00010816140771,1.00058698076965
"slope.yr[10]",1.00042264001972,1.00192448160728
"slope.yr[11]",1.00003207824757,1.00003283754133
"slope.yr[12]",0.999991557324485,1.00000807293105
"slope.yr[13]",1.00000139640141,1.00007291379035
"tau",1.00039572004788,1.00053106863473
"tauGroup",1.00017227035774,1.00024549421469
"tauSize",1.00021996493248,1.00023496540037
